_id,node_id,name,type,incorporation_date,struck_off_date,closed_date,jurisdiction,jurisdiction_description,countries,country_codes,sourceID,valid_until,note
1189984,80015787,Group - Mayshiel Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189985,80015788,Group - Lennie McGeoch Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189986,80015789,Group - Maxwell Mellor Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189987,80015790,Group - Miller Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189988,80015791,Group - Thyra Moller Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189989,80015792,Group - Mowinckel Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189990,80015793,Group - MS International Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189991,80015794,Group - Multiple Sclerosis Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189992,80015795,Group - Nerwan Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189993,80015796,Group - Niehans Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189994,80015797,Group - Noble Fund Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189995,80015798,Group - Omis Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189996,80015799,Group - Onterio Finance Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189997,80015800,Group - Ortuzar Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189998,80015801,Group - Owen Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1189999,80015802,Group - Padulli Family GrouP,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190000,80015804,Group - Peregrine Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190001,80015805,Group - Perkins Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190002,80015806,Group - Pinchard Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190003,80015808,Group - Rawbone Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190004,80015809,Group - Frank Richardson Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190005,80015810,Group - Alan Rind Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190006,80015812,Group - Schroder Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190007,80015813,Group - Sherbeck Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190008,80015814,Group - SUN Capital Partner Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190009,80015816,Group - Threadneedle Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190010,80015817,Group - T M & F Overseas Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190011,80015819,Group - Churt Ling Tse Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190012,80015820,Group - Unsgaard Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190013,80015821,Group - Valentine Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190014,80015822,Group - Valldi Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190015,80015823,Group - Van Ekris Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190016,80015824,Group - Union Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190017,80015825,Group - Vittoria Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190018,80015826,Group - Michael Weaver Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190019,80015827,Group - Williams Lea Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190020,80015828,Group - Trevor Williams Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190021,80015829,Group - Alan Young Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190022,80015832,Group - INEOS Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190023,80015833,Group - Barclays Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190024,80015834,Group - Holiday Extras Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190025,80015836,Group - Bourne Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190026,80015839,Group - Aberdeen Asset Management Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190027,80015840,Group - Conegate Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190028,80015843,Group - Andrew Baxter Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190029,80015845,Group - Diageo Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190030,80015846,Group - Cameron Hannah Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190031,80015849,Group - Appleby (Private Clients - Staff) Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190032,80015853,Group - Stockport Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190033,80015854,Group - Brookhouse Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190034,80015855,Group - Glenn Maud Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190035,80015857,Group - Pickering Developments Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190036,80015862,Group - BlueBay Asset Management Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190037,80015865,Group - Lamont Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190038,80015866,Group - Lazari Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190039,80015867,Group - Singh Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190040,80015872,Group - Dubai International Capital Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190041,80015875,Group - Oxford Investment Partners Limited Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190042,80015876,Group - Travis Perkins PLC Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190043,80015877,Group - HCREP Holdings Limited Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190044,80015879,Group - M Bhatkuly Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190045,80015881,Group - PV Crystalox Solar plc Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190046,80015885,Group - SThree plc Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190047,80015892,Group - Ferrexpo Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190048,80015893,Group - Invista Real Estate Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190049,80015897,Group - Safestore Holdings Limited Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190050,80015901,Group - Think Money Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190051,80015904,Group - Usmanov Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190052,80015905,Group - PMM Partners Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190053,80015907,Group - Acromas Holdings Limited Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190054,80015908,Group - Mr Li Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190055,80015910,Group - Birds Eye Iglo Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190056,80015917,Group - Tritax Securities Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190057,80015928,Group - First State Media Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190058,80015935,Group - Actis LLP Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190059,80015936,Group - Timothy Mitchell Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190060,80015937,Group - Blackstone Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190061,80015940,Group - Gouman Hotel Management Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190062,80015950,Group - Petropavlovsk PLC Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190063,80015953,Group - Shuttleworth Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190064,80015954,Group - Farhad Moshiri Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190065,80015955,Group - Hilco Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190066,80015960,Group - Sapphire Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190067,80015961,Group - Bankers Petroleum Int. Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190068,80015966,Group - FHG Limited/Alzarka Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190069,80015969,Group - British Land Company plc Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190070,80015976,Group - Ambrian Capital Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190071,80015977,Group - Dandara Directors personal companies Grp,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190072,80015980,Group - HomeServe plc Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190073,80015985,Group - SONO Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190074,80015986,Group - Whiteside Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190075,80015989,Group - Surrey Street (Harel/Menorah) Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190076,80016003,Group - Arabian Gulf Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190077,80016010,Group - LCP Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190078,80016013,Group - Vanilla Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190079,80016017,Group - Ashall Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190080,80016019,Group - Vital Bio Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190081,80016024,Group - LCH European Portfolio Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190082,80016027,Group - HLCF Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190083,80016028,Group - Tan Enerji Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190084,80016030,Group - Mayer Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190085,80016033,Group - Congregation Little Sisters of the Poor,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190086,80016036,Group - Lunar House Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190087,80016038,Group - Cognizant Technology Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190088,80016039,Group - Prime London Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190089,80016040,Group - Russian Platinum Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190090,80016043,Group - Damille Investment Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190091,80016046,Group - Loch Lomond Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190092,80016048,Group - Nelson Tanure Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190093,80016051,Group - Expro Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190094,80016052,Group - Eric Samson Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190095,80016057,Group - Franklin Marmorek Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190096,80016062,Group - Kingway Sports Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190097,80016064,Group - Edward Hanrahan Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190098,80016065,Group - Simone Bois Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190099,80016066,Group - Kambiz Babaee Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190100,80016110,The Lievano Purpose Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190101,80016111,The Reding Purpose Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190102,80016112,The Tonina Purpose Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190103,80016113,The Wendall Purpose Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190104,80016153,Group - Christopher Whitfield Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190105,80016205,The Losano Purpose Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190106,80016222,The Briden Purpose Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190107,80016223,The Hunson Purpose Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190108,80016248,Group - Tanoto & Bingei Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190109,80016263,Group - Rontec Investment Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190110,80016342,Group - Quinn Belgium Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190111,80016343,Group - Quinn Plastics NV Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190112,80016393,Group - Paulsen Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190113,80016440,Sentonan Investments Limited,,,,,,,British Virgin Islands;Isle of Man,VGB;IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1190114,80016442,Mumba Holdings Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1190115,80016455,Sogai Holdings Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1190116,80016521,A&L Services Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1190117,80016554,Group - DV4 Holdings Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190118,80016577,Tarona Ltd.,,,,,,,British Virgin Islands;Isle of Man,VGB;IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1190119,80016607,Group - DouglasBay Advisors Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190120,80016619,Group - Avondhu Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190121,80019400,Group - DVM & Metro Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190122,80019411,Hamilton Distribution Agent Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1190123,80019424,Group - Abu Dhabi Capital Management Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190124,80019510,ALEA SPC LTD.,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190125,80019594,Intelligent Earth (Isle of Man) Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1190126,80019600,Tailorbet Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1190127,80019615,Group - Rational Holdings Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
